   X(ms)	 FEx_Ip(kA)
3.236000E+02	1.509876E+00
3.237000E+02	1.534116E+00
3.238000E+02	1.541390E+00
3.239000E+02	1.527981E+00
3.240000E+02	1.500559E+00
3.241000E+02	1.468562E+00
3.242000E+02	1.458456E+00
3.243000E+02	1.470870E+00
3.244000E+02	1.481816E+00
3.245000E+02	1.497948E+00
3.246000E+02	1.524155E+00
3.247000E+02	1.526588E+00
3.248000E+02	1.501899E+00
3.249000E+02	1.468717E+00
3.250000E+02	1.453520E+00
3.251000E+02	1.453739E+00
3.252000E+02	1.464331E+00
3.253000E+02	1.477986E+00
3.254000E+02	1.497597E+00
3.255000E+02	1.517110E+00
3.256000E+02	1.509464E+00
3.257000E+02	1.484961E+00
3.258000E+02	1.451182E+00
3.259000E+02	1.439824E+00
3.260000E+02	1.452363E+00
3.261000E+02	1.465225E+00
3.262000E+02	1.478094E+00
3.263000E+02	1.502054E+00
3.264000E+02	1.511944E+00
3.265000E+02	1.492914E+00
3.266000E+02	1.464108E+00
3.267000E+02	1.447497E+00
3.268000E+02	1.439699E+00
3.269000E+02	1.451161E+00
3.270000E+02	1.462505E+00
3.271000E+02	1.477365E+00
3.272000E+02	1.504096E+00
3.273000E+02	1.500917E+00
3.274000E+02	1.474345E+00
3.275000E+02	1.441025E+00
3.276000E+02	1.422613E+00
3.277000E+02	1.428794E+00
3.278000E+02	1.442075E+00
3.279000E+02	1.454087E+00
3.280000E+02	1.473856E+00
3.281000E+02	1.496426E+00
3.282000E+02	1.483645E+00
3.283000E+02	1.444808E+00
3.284000E+02	1.419556E+00
3.285000E+02	1.411846E+00
3.286000E+02	1.424306E+00
3.287000E+02	1.438539E+00
3.288000E+02	1.456439E+00
3.289000E+02	1.484390E+00
3.290000E+02	1.478907E+00
3.291000E+02	1.452018E+00
3.292000E+02	1.418709E+00
3.293000E+02	1.401548E+00
3.294000E+02	1.407624E+00
3.295000E+02	1.416222E+00
3.296000E+02	1.430134E+00
3.297000E+02	1.449464E+00
3.298000E+02	1.469645E+00
3.299000E+02	1.451016E+00
3.300000E+02	1.427768E+00
3.301000E+02	1.397829E+00
3.302000E+02	1.391435E+00
3.303000E+02	1.401402E+00
3.304000E+02	1.412939E+00
3.305000E+02	1.427826E+00
3.306000E+02	1.448813E+00
3.307000E+02	1.448192E+00
3.308000E+02	1.424370E+00
3.309000E+02	1.396922E+00
3.310000E+02	1.363834E+00
3.311000E+02	1.355477E+00
3.312000E+02	1.369894E+00
3.313000E+02	1.381390E+00
3.314000E+02	1.398443E+00
3.315000E+02	1.420878E+00
3.316000E+02	1.415783E+00
3.317000E+02	1.389353E+00
3.318000E+02	1.357322E+00
3.319000E+02	1.345408E+00
3.320000E+02	1.343454E+00
3.321000E+02	1.357970E+00
3.322000E+02	1.369064E+00
3.323000E+02	1.391266E+00
3.324000E+02	1.398450E+00
3.325000E+02	1.386698E+00
3.326000E+02	1.355487E+00
3.327000E+02	1.322990E+00
3.328000E+02	1.310451E+00
3.329000E+02	1.323263E+00
3.330000E+02	1.336021E+00
3.331000E+02	1.349430E+00
3.332000E+02	1.375975E+00
3.333000E+02	1.368278E+00
3.334000E+02	1.337988E+00
3.335000E+02	1.304844E+00
3.336000E+02	1.287038E+00
3.337000E+02	1.284197E+00
3.338000E+02	1.294620E+00
3.339000E+02	1.309551E+00
3.340000E+02	1.329914E+00
3.341000E+02	1.332940E+00
3.342000E+02	1.309237E+00
3.343000E+02	1.282092E+00
3.344000E+02	1.249946E+00
3.345000E+02	1.231708E+00
3.346000E+02	1.239293E+00
3.347000E+02	1.251295E+00
3.348000E+02	1.266665E+00
3.349000E+02	1.290638E+00
3.350000E+02	1.287257E+00
3.351000E+02	1.260308E+00
3.352000E+02	1.232474E+00
3.353000E+02	1.205592E+00
3.354000E+02	1.200558E+00
3.355000E+02	1.212307E+00
3.356000E+02	1.225699E+00
3.357000E+02	1.241723E+00
3.358000E+02	1.248299E+00
3.359000E+02	1.227632E+00
3.360000E+02	1.203956E+00
3.361000E+02	1.171425E+00
3.362000E+02	1.152840E+00
3.363000E+02	1.161330E+00
3.364000E+02	1.172033E+00
3.365000E+02	1.184031E+00
3.366000E+02	1.199657E+00
3.367000E+02	1.202242E+00
3.368000E+02	1.178612E+00
3.369000E+02	1.154446E+00
3.370000E+02	1.121467E+00
3.371000E+02	1.113143E+00
3.372000E+02	1.123360E+00
3.373000E+02	1.134819E+00
3.374000E+02	1.148079E+00
3.375000E+02	1.155580E+00
3.376000E+02	1.151133E+00
3.377000E+02	1.127116E+00
3.378000E+02	1.102184E+00
3.379000E+02	1.069029E+00
3.380000E+02	1.065169E+00
3.381000E+02	1.079729E+00
3.382000E+02	1.091268E+00
3.383000E+02	1.106526E+00
3.384000E+02	1.117965E+00
3.385000E+02	1.095965E+00
3.386000E+02	1.063671E+00
3.387000E+02	1.031964E+00
3.388000E+02	1.022793E+00
3.389000E+02	1.031974E+00
3.390000E+02	1.046797E+00
3.391000E+02	1.061859E+00
3.392000E+02	1.082995E+00
3.393000E+02	1.078095E+00
3.394000E+02	1.049644E+00
3.395000E+02	1.019041E+00
3.396000E+02	9.898236E-01
3.397000E+02	9.901036E-01
3.398000E+02	1.000101E+00
3.399000E+02	1.014421E+00
3.400000E+02	1.030378E+00
3.401000E+02	1.037200E+00
3.402000E+02	1.011590E+00
3.403000E+02	9.878429E-01
3.404000E+02	9.597934E-01
3.405000E+02	9.507675E-01
3.406000E+02	9.602354E-01
3.407000E+02	9.692107E-01
3.408000E+02	9.840740E-01
3.409000E+02	9.967103E-01
3.410000E+02	9.929649E-01
3.411000E+02	9.709349E-01
3.412000E+02	9.462899E-01
3.413000E+02	9.135300E-01
3.414000E+02	9.054759E-01
3.415000E+02	9.192931E-01
3.416000E+02	9.304077E-01
3.417000E+02	9.435501E-01
3.418000E+02	9.544993E-01
3.419000E+02	9.427673E-01
3.420000E+02	9.222152E-01
3.421000E+02	8.907510E-01
3.422000E+02	8.763398E-01
3.423000E+02	8.714439E-01
3.424000E+02	8.850216E-01
3.425000E+02	8.961834E-01
3.426000E+02	9.133310E-01
3.427000E+02	9.191042E-01
3.428000E+02	9.010692E-01
3.429000E+02	8.765356E-01
3.430000E+02	8.442042E-01
3.431000E+02	8.327084E-01
3.432000E+02	8.448385E-01
3.433000E+02	8.547789E-01
3.434000E+02	8.690820E-01
3.435000E+02	8.828790E-01
3.436000E+02	8.744975E-01
3.437000E+02	8.478112E-01
3.438000E+02	8.187730E-01
3.439000E+02	8.013791E-01
3.440000E+02	8.009337E-01
3.441000E+02	8.122372E-01
3.442000E+02	8.272051E-01
3.443000E+02	8.446597E-01
3.444000E+02	8.477099E-01
3.445000E+02	8.257643E-01
3.446000E+02	8.027996E-01
3.447000E+02	7.717876E-01
3.448000E+02	7.546265E-01
3.449000E+02	7.657478E-01
3.450000E+02	7.786338E-01
3.451000E+02	7.936050E-01
3.452000E+02	8.094063E-01
3.453000E+02	7.998000E-01
3.454000E+02	7.751348E-01
3.455000E+02	7.484787E-01
3.456000E+02	7.210838E-01
3.457000E+02	7.151284E-01
3.458000E+02	7.255883E-01
3.459000E+02	7.392267E-01
3.460000E+02	7.551056E-01
3.461000E+02	7.579939E-01
3.462000E+02	7.359032E-01
3.463000E+02	7.135830E-01
3.464000E+02	6.827261E-01
3.465000E+02	6.636823E-01
3.466000E+02	6.703159E-01
3.467000E+02	6.815755E-01
3.468000E+02	6.937361E-01
3.469000E+02	7.086904E-01
3.470000E+02	7.107149E-01
3.471000E+02	6.884285E-01
3.472000E+02	6.693610E-01
3.473000E+02	6.374042E-01
3.474000E+02	6.302239E-01
3.475000E+02	6.410483E-01
3.476000E+02	6.500540E-01
3.477000E+02	6.622314E-01
3.478000E+02	6.650488E-01
3.479000E+02	6.590259E-01
3.480000E+02	6.359364E-01
3.481000E+02	6.096111E-01
3.482000E+02	5.749076E-01
3.483000E+02	5.725221E-01
3.484000E+02	5.872943E-01
3.485000E+02	5.983582E-01
3.486000E+02	6.126276E-01
3.487000E+02	6.155766E-01
3.488000E+02	5.916301E-01
3.489000E+02	5.665464E-01
3.490000E+02	5.334053E-01
3.491000E+02	5.236100E-01
3.492000E+02	5.354399E-01
3.493000E+02	5.459268E-01
3.494000E+02	5.606990E-01
3.495000E+02	5.745938E-01
3.496000E+02	5.711691E-01
3.497000E+02	5.455523E-01
3.498000E+02	5.217947E-01
3.499000E+02	4.944470E-01
3.500000E+02	4.981215E-01
3.501000E+02	5.061858E-01
3.502000E+02	5.195441E-01
3.503000E+02	5.346807E-01
3.504000E+02	5.391076E-01
3.505000E+02	5.171012E-01
3.506000E+02	4.977436E-01
3.507000E+02	4.710707E-01
3.508000E+02	4.618322E-01
3.509000E+02	4.726026E-01
3.510000E+02	4.808895E-01
3.511000E+02	4.958203E-01
3.512000E+02	5.053557E-01
3.513000E+02	4.998389E-01
3.514000E+02	4.774513E-01
3.515000E+02	4.553335E-01
3.516000E+02	4.253405E-01
3.517000E+02	4.193850E-01
3.518000E+02	4.299327E-01
3.519000E+02	4.381893E-01
3.520000E+02	4.513115E-01
3.521000E+02	4.580059E-01
3.522000E+02	4.434767E-01
3.523000E+02	4.223476E-01
3.524000E+02	3.949830E-01
3.525000E+02	3.797182E-01
3.526000E+02	3.788848E-01
3.527000E+02	3.919395E-01
3.528000E+02	4.032868E-01
3.529000E+02	4.169219E-01
3.530000E+02	4.193412E-01
3.531000E+02	3.978004E-01
3.532000E+02	3.741542E-01
3.533000E+02	3.409624E-01
3.534000E+02	3.339542E-01
3.535000E+02	3.486285E-01
3.536000E+02	3.576814E-01
3.537000E+02	3.702401E-01
3.538000E+02	3.787498E-01
3.539000E+02	3.736312E-01
3.540000E+02	3.494721E-01
3.541000E+02	3.235584E-01
3.542000E+02	3.106251E-01
3.543000E+02	3.198367E-01
3.544000E+02	3.300908E-01
3.545000E+02	3.389480E-01
3.546000E+02	3.563048E-01
3.547000E+02	3.557447E-01
3.548000E+02	3.364072E-01
3.549000E+02	3.139453E-01
3.550000E+02	2.848970E-01
3.551000E+02	2.750242E-01
3.552000E+02	2.878832E-01
3.553000E+02	2.950702E-01
3.554000E+02	3.069304E-01
3.555000E+02	3.221952E-01
3.556000E+02	3.199919E-01
3.557000E+02	2.956202E-01
3.558000E+02	2.755877E-01
3.559000E+02	2.625701E-01
3.560000E+02	2.702565E-01
3.561000E+02	2.797211E-01
3.562000E+02	2.885648E-01
3.563000E+02	3.028915E-01
3.564000E+02	3.020986E-01
3.565000E+02	2.909301E-01
3.566000E+02	2.693994E-01
3.567000E+02	2.488338E-01
3.568000E+02	2.375438E-01
3.569000E+02	2.490363E-01
3.570000E+02	2.568239E-01
3.571000E+02	2.679182E-01
3.572000E+02	2.814992E-01
3.573000E+02	2.776763E-01
3.574000E+02	2.573503E-01
3.575000E+02	2.361537E-01
3.576000E+02	2.214861E-01
3.577000E+02	2.151494E-01
3.578000E+02	2.258017E-01
3.579000E+02	2.327660E-01
3.580000E+02	2.457397E-01
3.581000E+02	2.482737E-01
3.582000E+02	2.439075E-01
3.583000E+02	2.200555E-01
3.584000E+02	1.973776E-01
3.585000E+02	1.781414E-01
3.586000E+02	1.848662E-01
3.587000E+02	1.953868E-01
3.588000E+02	2.047603E-01
3.589000E+02	2.187193E-01
3.590000E+02	2.232845E-01
3.591000E+02	2.038324E-01
3.592000E+02	1.784282E-01
3.593000E+02	1.527136E-01
3.594000E+02	1.434954E-01
3.595000E+02	1.580853E-01
3.596000E+02	1.665579E-01
3.597000E+02	1.827269E-01
3.598000E+02	1.953767E-01
3.599000E+02	1.966117E-01
3.600000E+02	1.682180E-01
3.601000E+02	1.456042E-01
3.602000E+02	1.333492E-01
3.603000E+02	1.448720E-01
3.604000E+02	1.545795E-01
3.605000E+02	1.633558E-01
3.606000E+02	1.802705E-01
3.607000E+02	1.841475E-01
3.608000E+02	1.702728E-01
3.609000E+02	1.486646E-01
3.610000E+02	1.312437E-01
3.611000E+02	1.245527E-01
3.612000E+02	1.330691E-01
3.613000E+02	1.388694E-01
3.614000E+02	1.498354E-01
3.615000E+02	1.650159E-01
3.616000E+02	1.619251E-01
3.617000E+02	1.423819E-01
3.618000E+02	1.233043E-01
3.619000E+02	1.065481E-01
3.620000E+02	1.070171E-01
3.621000E+02	1.141974E-01
3.622000E+02	1.200718E-01
3.623000E+02	1.322560E-01
3.624000E+02	1.463094E-01
3.625000E+02	1.416126E-01
3.626000E+02	1.195994E-01
3.627000E+02	9.615227E-02
3.628000E+02	8.333376E-02
3.629000E+02	8.918796E-02
3.630000E+02	1.001979E-01
3.631000E+02	1.079214E-01
3.632000E+02	1.206353E-01
3.633000E+02	1.215936E-01
3.634000E+02	1.140489E-01
3.635000E+02	8.670457E-02
3.636000E+02	6.525829E-02
3.637000E+02	6.302796E-02
3.638000E+02	7.454066E-02
3.639000E+02	8.288500E-02
3.640000E+02	9.203239E-02
3.641000E+02	1.068855E-01
3.642000E+02	1.031874E-01
3.643000E+02	7.842433E-02
3.644000E+02	5.517962E-02
3.645000E+02	4.431477E-02
3.646000E+02	5.432258E-02
3.647000E+02	6.304483E-02
3.648000E+02	7.113948E-02
3.649000E+02	8.795976E-02
3.650000E+02	8.977507E-02
3.651000E+02	7.850531E-02
3.652000E+02	5.242629E-02
3.653000E+02	3.065272E-02
3.654000E+02	2.869907E-02
3.655000E+02	3.799493E-02
3.656000E+02	4.592763E-02
3.657000E+02	5.826025E-02
3.658000E+02	7.296491E-02
3.659000E+02	7.281645E-02
3.660000E+02	4.815458E-02
3.661000E+02	2.337124E-02
3.662000E+02	1.344104E-02
3.663000E+02	2.173139E-02
3.664000E+02	3.004199E-02
3.665000E+02	3.796119E-02
3.666000E+02	5.357351E-02
3.667000E+02	5.859092E-02
3.668000E+02	4.954812E-02
3.669000E+02	2.477828E-02
3.670000E+02	1.945214E-03
3.671000E+02	-9.344786E-03
3.672000E+02	5.179363E-04
3.673000E+02	5.700674E-03
3.674000E+02	1.370085E-02
3.675000E+02	2.648561E-02
3.676000E+02	2.700186E-02
3.677000E+02	1.556677E-02
3.678000E+02	-3.078938E-03
3.679000E+02	-1.069783E-02
3.680000E+02	-1.416311E-02
3.681000E+02	-2.866364E-03
3.682000E+02	7.391137E-03
3.683000E+02	2.024001E-02
3.684000E+02	3.463763E-02
3.685000E+02	3.157050E-02
3.686000E+02	1.137267E-02
3.687000E+02	-9.823920E-03
3.688000E+02	-1.927162E-02
3.689000E+02	-1.133893E-02
3.690000E+02	-4.165423E-03
3.691000E+02	2.464837E-03
3.692000E+02	1.656553E-02
3.693000E+02	3.155363E-02
3.694000E+02	2.859785E-02
3.695000E+02	1.057805E-03
3.696000E+02	-1.779710E-02
3.697000E+02	-2.283475E-02
3.698000E+02	-1.264136E-02
3.699000E+02	-6.804030E-03
3.700000E+02	7.931006E-03
3.701000E+02	2.351971E-02
3.702000E+02	3.043003E-02
3.703000E+02	9.709197E-03
3.704000E+02	-1.404839E-02
3.705000E+02	-2.355008E-02
3.706000E+02	-1.272909E-02
3.707000E+02	-6.925501E-03
3.708000E+02	1.843988E-03
3.709000E+02	1.909616E-02
3.710000E+02	3.388518E-02
3.711000E+02	3.440143E-02
3.712000E+02	8.737434E-03
3.713000E+02	-6.928875E-03
3.714000E+02	-9.837416E-03
3.715000E+02	4.572011E-04
3.716000E+02	7.718432E-03
3.717000E+02	1.787133E-02
3.718000E+02	3.373335E-02
3.719000E+02	3.545418E-02
3.720000E+02	2.356695E-02
3.721000E+02	1.830492E-03
3.722000E+02	-9.854287E-03
3.723000E+02	-6.004350E-03
3.724000E+02	2.697655E-03
3.725000E+02	9.820545E-03
3.726000E+02	2.227126E-02
3.727000E+02	3.564988E-02
3.728000E+02	3.836272E-02
3.729000E+02	1.988909E-02
3.730000E+02	-6.157875E-04
3.731000E+02	-9.240187E-03
3.732000E+02	-5.348072E-04
3.733000E+02	9.287425E-03
3.734000E+02	1.845844E-02
3.735000E+02	3.276833E-02
3.736000E+02	4.551260E-02
3.737000E+02	4.735828E-02
3.738000E+02	2.520342E-02
3.739000E+02	7.634078E-03
3.740000E+02	5.137186E-03
3.741000E+02	1.392692E-02
3.742000E+02	2.129275E-02
3.743000E+02	3.075732E-02
3.744000E+02	4.610646E-02
3.745000E+02	5.049964E-02
3.746000E+02	4.157831E-02
3.747000E+02	1.580634E-02
3.748000E+02	9.230064E-03
3.749000E+02	1.739220E-02
3.750000E+02	2.455558E-02
3.751000E+02	3.371647E-02
3.752000E+02	5.092478E-02
3.753000E+02	6.685090E-02
3.754000E+02	7.002601E-02
3.755000E+02	4.752361E-02
3.756000E+02	2.619206E-02
3.757000E+02	2.056055E-02
3.758000E+02	3.052113E-02
3.759000E+02	3.558914E-02
3.760000E+02	4.799600E-02
3.761000E+02	6.437426E-02
3.762000E+02	8.334726E-02
3.763000E+02	7.887310E-02
3.764000E+02	5.492318E-02
3.765000E+02	4.826593E-02
3.766000E+02	5.142416E-02
3.767000E+02	5.971452E-02
3.768000E+02	6.637852E-02
3.769000E+02	8.034424E-02
3.770000E+02	9.424586E-02
3.771000E+02	9.606454E-02
3.772000E+02	8.000345E-02
3.773000E+02	5.948507E-02
3.774000E+02	5.496367E-02
3.775000E+02	6.458346E-02
3.776000E+02	7.357564E-02
3.777000E+02	8.281414E-02
3.778000E+02	9.576086E-02
3.779000E+02	1.100708E-01
3.780000E+02	1.067742E-01
3.781000E+02	8.501073E-02
3.782000E+02	7.564064E-02
3.783000E+02	7.348454E-02
3.784000E+02	8.343499E-02
3.785000E+02	9.321673E-02
3.786000E+02	1.037880E-01
3.787000E+02	1.182970E-01
3.788000E+02	1.249138E-01
3.789000E+02	1.236788E-01
3.790000E+02	9.832861E-02
3.791000E+02	8.802387E-02
3.792000E+02	9.449217E-02
3.793000E+02	1.029107E-01
3.794000E+02	1.105465E-01
3.795000E+02	1.256460E-01
3.796000E+02	1.393384E-01
3.797000E+02	1.461913E-01
3.798000E+02	1.296140E-01
3.799000E+02	1.076785E-01
3.800000E+02	9.945221E-02
3.801000E+02	1.132695E-01
3.802000E+02	1.210200E-01
3.803000E+02	1.292158E-01
3.804000E+02	1.474195E-01
3.805000E+02	1.657751E-01
3.806000E+02	1.658797E-01
3.807000E+02	1.385623E-01
3.808000E+02	1.280922E-01
3.809000E+02	1.343075E-01
3.810000E+02	1.401853E-01
3.811000E+02	1.481180E-01
3.812000E+02	1.641048E-01
3.813000E+02	1.791368E-01
3.814000E+02	1.927854E-01
3.815000E+02	1.789310E-01
3.816000E+02	1.555074E-01
3.817000E+02	1.531590E-01
3.818000E+02	1.617463E-01
3.819000E+02	1.679244E-01
3.820000E+02	1.770111E-01
3.821000E+02	1.943240E-01
3.822000E+02	2.086845E-01
3.823000E+02	2.077026E-01
3.824000E+02	1.866646E-01
3.825000E+02	1.655929E-01
3.826000E+02	1.637202E-01
3.827000E+02	1.729789E-01
3.828000E+02	1.803414E-01
3.829000E+02	1.921510E-01
3.830000E+02	2.051011E-01
3.831000E+02	2.218303E-01
3.832000E+02	2.227717E-01
3.833000E+02	1.985721E-01
3.834000E+02	1.894112E-01
3.835000E+02	1.886452E-01
3.836000E+02	2.007484E-01
3.837000E+02	2.096292E-01
3.838000E+02	2.245364E-01
3.839000E+02	2.376046E-01
3.840000E+02	2.551098E-01
3.841000E+02	2.532911E-01
3.842000E+02	2.251673E-01
3.843000E+02	2.207235E-01
3.844000E+02	2.302961E-01
3.845000E+02	2.382659E-01
3.846000E+02	2.473796E-01
3.847000E+02	2.622091E-01
3.848000E+02	2.767754E-01
3.849000E+02	2.850388E-01
3.850000E+02	2.620674E-01
3.851000E+02	2.528120E-01
3.852000E+02	2.528727E-01
3.853000E+02	2.643922E-01
3.854000E+02	2.730638E-01
3.855000E+02	2.852581E-01
3.856000E+02	3.061577E-01
3.857000E+02	3.185207E-01
3.858000E+02	3.168134E-01
3.859000E+02	2.941052E-01
3.860000E+02	2.873703E-01
3.861000E+02	2.968787E-01
3.862000E+02	3.065761E-01
3.863000E+02	3.168235E-01
3.864000E+02	3.313122E-01
3.865000E+02	3.476804E-01
3.866000E+02	3.667782E-01
3.867000E+02	3.515033E-01
3.868000E+02	3.346223E-01
3.869000E+02	3.364882E-01
3.870000E+02	3.473261E-01
3.871000E+02	3.549618E-01
3.872000E+02	3.666095E-01
3.873000E+02	3.831632E-01
3.874000E+02	3.989038E-01
3.875000E+02	3.993964E-01
3.876000E+02	3.763002E-01
3.877000E+02	3.681110E-01
3.878000E+02	3.715898E-01
3.879000E+02	3.756118E-01
3.880000E+02	3.823602E-01
3.881000E+02	3.946152E-01
3.882000E+02	4.072346E-01
3.883000E+02	4.212678E-01
3.884000E+02	4.158725E-01
3.885000E+02	3.907079E-01
3.886000E+02	3.864497E-01
3.887000E+02	3.945680E-01
3.888000E+02	4.012117E-01
3.889000E+02	4.100487E-01
3.890000E+02	4.270647E-01
3.891000E+02	4.415500E-01
3.892000E+02	4.484198E-01
3.893000E+02	4.336713E-01
3.894000E+02	4.084358E-01
3.895000E+02	4.030540E-01
3.896000E+02	4.147084E-01
3.897000E+02	4.212375E-01
3.898000E+02	4.317413E-01
3.899000E+02	4.483152E-01
3.900000E+02	4.653683E-01
3.901000E+02	4.444234E-01
3.902000E+02	4.488217E-01
3.903000E+02	4.672918E-01
3.904000E+02	4.746291E-01
3.905000E+02	4.603606E-01
3.906000E+02	4.443943E-01
3.907000E+02	4.705017E-01
3.908000E+02	4.820990E-01
3.909000E+02	4.790070E-01
3.910000E+02	4.647667E-01
3.911000E+02	4.876613E-01
3.912000E+02	5.029884E-01
3.913000E+02	5.062139E-01
3.914000E+02	4.867998E-01
3.915000E+02	4.958011E-01
3.916000E+02	5.149880E-01
3.917000E+02	5.239617E-01
3.918000E+02	5.102131E-01
3.919000E+02	4.914961E-01
3.920000E+02	5.220257E-01
3.921000E+02	5.335613E-01
3.922000E+02	5.314724E-01
3.923000E+02	5.094515E-01
3.924000E+02	5.333101E-01
3.925000E+02	5.518539E-01
3.926000E+02	5.531347E-01
3.927000E+02	5.200001E-01
3.928000E+02	5.369200E-01
3.929000E+02	5.597626E-01
3.930000E+02	5.704153E-01
3.931000E+02	5.466103E-01
3.932000E+02	5.238923E-01
3.933000E+02	5.573101E-01
3.934000E+02	5.718711E-01
3.935000E+02	5.618243E-01
3.936000E+02	5.426388E-01
3.937000E+02	5.751726E-01
3.938000E+02	5.975761E-01
3.939000E+02	5.988620E-01
3.940000E+02	5.652598E-01
3.941000E+02	5.913904E-01
3.942000E+02	6.174231E-01
3.943000E+02	6.276183E-01
3.944000E+02	6.046781E-01
3.945000E+02	5.892146E-01
3.946000E+02	6.307009E-01
3.947000E+02	6.511480E-01
3.948000E+02	6.370425E-01
3.949000E+02	6.001597E-01
3.950000E+02	6.375004E-01
3.951000E+02	6.612169E-01
3.952000E+02	6.638870E-01
3.953000E+02	6.011545E-01
3.954000E+02	6.297543E-01
3.955000E+02	6.618172E-01
3.956000E+02	6.753560E-01
3.957000E+02	6.333115E-01
3.958000E+02	6.263906E-01
3.959000E+02	6.730333E-01
3.960000E+02	6.945999E-01
3.961000E+02	6.655771E-01
3.962000E+02	6.403578E-01
3.963000E+02	7.052704E-01
3.964000E+02	7.393184E-01
3.965000E+02	7.337705E-01
3.966000E+02	6.641001E-01
3.967000E+02	7.008084E-01
3.968000E+02	7.449613E-01
3.969000E+02	7.637988E-01
3.970000E+02	7.098466E-01
3.971000E+02	6.440522E-01
3.972000E+02	7.218353E-01
3.973000E+02	7.512407E-01
3.974000E+02	7.149931E-01
3.975000E+02	6.267124E-01
3.976000E+02	7.146186E-01
3.977000E+02	7.619254E-01
3.978000E+02	7.536945E-01
3.979000E+02	6.389288E-01
3.980000E+02	6.845039E-01
3.981000E+02	7.626295E-01
3.982000E+02	7.836164E-01
3.983000E+02	6.774056E-01
3.984000E+02	6.055283E-01
3.985000E+02	7.340527E-01
3.986000E+02	8.019129E-01
3.987000E+02	7.109271E-01
3.988000E+02	5.832740E-01
3.989000E+02	7.806932E-01
3.990000E+02	9.132741E-01
3.991000E+02	8.799058E-01
3.992000E+02	6.024697E-01
3.993000E+02	7.919004E-01
3.994000E+02	1.003307E+00
3.995000E+02	1.111555E+00
3.996000E+02	7.371764E-01
3.997000E+02	7.844465E-01
3.998000E+02	1.577448E+00
3.999000E+02	2.699388E+00
4.000000E+02	3.751517E+00
